Date,Open,High,Low,Close,Volume,Adj Close
2002-10-14,835.32001,886.67999,828.37,884.39001,1588958000,884.39001
2002-10-07,800.58002,843.27002,768.63,835.32001,1868864000,835.32001
2002-09-30,827.37,851.92999,794.09998,800.58002,1736420000,800.58002
2002-09-23,845.39001,856.59998,817.38,827.37,1572028000,827.37
2002-09-16,889.81,902.67999,839.09003,845.39001,1453560000,845.39001
2002-09-09,893.91998,924.02002,877.04999,889.81,1125240000,889.81
2002-09-03,916.07001,916.07001,870.50,893.91998,1311925000,893.91998
2002-08-26,940.85999,955.82001,903.33002,916.07001,1134440000,916.07001
2002-08-19,928.77002,965.00,927.21002,940.85999,1281180000,940.85999
2002-08-12,908.64001,935.38,876.20001,928.77002,1327680000,928.77002
2002-08-05,864.23999,913.95001,833.44,908.64001,1474320000,908.64001
2002-07-29,852.84003,911.64001,852.84003,864.23999,1772880000,864.23999
2002-07-22,847.76001,854.13,775.67999,852.84003,2337088000,852.84003
2002-07-15,921.39001,926.52002,842.07001,847.75,2275080000,847.75
2002-07-08,989.03003,993.56,900.94,921.39001,1607616000,921.39001
2002-07-01,989.82001,994.46002,934.87,989.03003,1368925000,989.03003
2002-06-24,989.14001,1005.88,952.91998,989.82001,1821238000,989.82001
2002-06-17,1007.27002,1040.82996,985.65002,989.14001,1330540000,989.14001
2002-06-10,1027.53003,1039.04004,981.63,1007.27002,1437764000,1007.27002
2002-06-03,1067.14001,1070.73999,1012.48999,1027.53003,1406760000,1027.53003
2002-05-28,1083.81995,1085.97998,1054.26001,1067.14001,1160550000,1067.14001
2002-05-20,1106.58997,1106.58997,1075.64001,1083.81995,1080980000,1083.81995
2002-05-13,1054.98999,1106.58997,1053.90002,1106.58997,1290860000,1106.58997
2002-05-06,1073.43005,1088.92004,1048.95996,1054.98999,1260840000,1054.98999
2002-04-29,1076.31995,1091.42004,1063.45996,1073.43005,1408640000,1073.43005
2002-04-22,1125.17004,1125.17004,1076.31006,1076.31995,1367020000,1076.31995
2002-04-15,1111.01001,1133.00,1099.41003,1125.17004,1276580000,1125.17004
2002-04-08,1122.72998,1131.76001,1102.42004,1111.01001,1313260000,1111.01001
2002-04-01,1147.39001,1147.83997,1119.48999,1122.72998,1168260000,1122.72998
2002-03-25,1148.69995,1154.44995,1131.60999,1147.39001,1152300000,1147.39001
2002-03-18,1166.16003,1173.93994,1139.47998,1148.69995,1262380000,1148.69995
2002-03-11,1164.31006,1173.03003,1151.01001,1166.16003,1314260000,1166.16003
2002-03-04,1131.78003,1172.76001,1130.93005,1164.31006,1522860000,1164.31006
2002-02-25,1089.83997,1131.79004,1089.83997,1131.78003,1383820000,1131.78003
2002-02-19,1104.18005,1104.18005,1074.35999,1089.83997,1355350000,1089.83997
2002-02-11,1096.21997,1124.71997,1094.68005,1104.18005,1220240000,1104.18005
2002-02-04,1122.19995,1122.19995,1077.78003,1096.21997,1539040000,1096.21997
2002-01-28,1133.28003,1138.63,1081.66003,1122.19995,1588520000,1122.19995
2002-01-22,1127.57996,1139.50,1117.43005,1133.28003,1422175000,1133.28003
2002-01-14,1145.59998,1148.81006,1124.44995,1127.57996,1373840000,1127.57996
2002-01-07,1172.51001,1176.96997,1145.44995,1145.59998,1306000000,1145.59998
2001-12-31,1161.02002,1176.55005,1136.22998,1172.51001,1256625000,1172.51001
2001-12-24,1144.89001,1164.64001,1144.62,1161.02002,756117500,1161.02002
2001-12-17,1123.08997,1152.43994,1122.66003,1144.89001,1456760000,1144.89001
2001-12-10,1158.31006,1158.31006,1114.53003,1123.08997,1370780000,1123.08997
2001-12-03,1139.44995,1173.62,1125.78003,1158.31006,1404560000,1158.31006
2001-11-26,1150.33997,1163.38,1125.51001,1139.44995,1312160000,1139.44995
2001-11-19,1138.65002,1152.44995,1129.78003,1150.33997,1021650000,1150.33997
2001-11-12,1120.31006,1148.28003,1098.31995,1138.65002,1319400000,1138.65002
2001-11-05,1087.19995,1135.75,1087.19995,1120.31006,1329260000,1120.31006
2001-10-29,1104.60999,1104.60999,1053.60999,1087.19995,1239060000,1087.19995
2001-10-22,1073.47998,1110.60999,1065.64001,1104.60999,1273620000,1104.60999
2001-10-15,1091.65002,1107.12,1057.23999,1073.47998,1249040000,1073.47998
2001-10-08,1071.37,1099.16003,1052.76001,1091.65002,1311036000,1091.65002
2001-10-01,1040.93994,1084.12,1026.76001,1071.38,1405360000,1071.38
2001-09-24,965.79999,1040.93994,965.79999,1040.93994,1595600000,1040.93994
2001-09-10,1085.78003,1096.93994,944.75,965.79999,1950081600,965.79999
2001-09-04,1133.57996,1155.40002,1082.12,1085.78003,1336700000,1085.78003
2001-08-27,1184.93005,1186.84998,1124.87,1133.57996,974100000,1133.57996
2001-08-20,1161.96997,1185.15002,1153.33997,1184.93005,1015860000,1184.93005
2001-08-13,1190.16003,1198.79004,1156.06995,1161.96997,979500000,1161.96997
2001-08-06,1214.34998,1214.34998,1169.55005,1190.16003,1002680000,1190.16003
2001-07-30,1205.81995,1226.27002,1200.41003,1214.34998,1107360000,1214.34998
2001-07-23,1210.84998,1215.21997,1165.54004,1205.81995,1139100000,1205.81995
2001-07-16,1215.68005,1225.04004,1196.14001,1210.84998,1221720000,1210.84998
2001-07-09,1190.58997,1218.54004,1168.45996,1215.68005,1241860000,1215.68005
2001-07-02,1224.42004,1239.78003,1188.73999,1190.58997,935502500,1190.58997
2001-06-25,1225.34998,1237.29004,1204.64001,1224.38,1314152000,1224.38
2001-06-18,1214.35999,1240.23999,1207.70996,1225.34998,1276524000,1225.34998
2001-06-11,1264.95996,1264.95996,1203.03003,1214.35999,1189730000,1214.35999
2001-06-04,1260.67004,1286.62,1256.35999,1264.95996,966200000,1264.95996
2001-05-29,1277.89001,1278.42004,1245.95996,1260.67004,1106550000,1260.67004
2001-05-21,1291.95996,1315.93005,1276.42004,1277.89001,1099780000,1277.89001
2001-05-14,1245.67004,1296.47998,1241.02002,1291.95996,1164340000,1291.95996
2001-05-07,1266.60999,1270.00,1240.79004,1245.67004,1010120000,1245.67004
2001-04-30,1253.05005,1272.93005,1232.00,1266.60999,1202060000,1266.60999
2001-04-23,1242.97998,1253.06995,1207.38,1253.05005,1173840000,1253.05005
2001-04-16,1183.50,1253.70996,1167.38,1242.97998,1353580000,1242.97998
2001-04-09,1128.43005,1183.51001,1126.38,1183.50,1201175000,1183.50
2001-04-02,1160.32996,1169.51001,1091.98999,1128.43005,1340278000,1128.43005
2001-03-26,1139.82996,1183.34998,1136.26001,1160.32996,1255380000,1160.32996
2001-03-19,1150.53003,1180.56006,1081.18994,1139.82996,1359450000,1139.82996
2001-03-12,1233.42004,1233.42004,1148.64001,1150.53003,1358072000,1150.53003
2001-03-05,1234.18005,1267.42004,1228.42004,1233.42004,1070640000,1233.42004
2001-02-26,1245.85999,1272.76001,1214.50,1234.18005,1211820000,1234.18005
2001-02-20,1301.53003,1307.16003,1215.43994,1245.85999,1229475000,1245.85999
2001-02-12,1314.76001,1336.62,1293.18005,1301.53003,1135100000,1301.53003
2001-02-05,1349.46997,1363.55005,1309.97998,1314.76001,1082720000,1314.76001
2001-01-29,1354.92004,1383.37,1348.71997,1349.46997,1133080000,1349.46997
2001-01-22,1342.54004,1369.75,1333.83997,1354.94995,1212320000,1354.94995
2001-01-16,1318.31995,1354.55005,1313.32996,1342.54004,1351900000,1342.54004
2001-01-08,1298.34998,1333.20996,1276.29004,1318.55005,1258100000,1318.55005
2001-01-02,1320.28003,1350.23999,1274.62,1298.34998,1642975000,1298.34998
2000-12-26,1305.96997,1340.09998,1301.64001,1320.28003,987500000,1320.28003
2000-12-18,1312.15002,1346.43994,1254.06995,1305.94995,1294680000,1305.94995
2000-12-11,1369.89001,1389.05005,1305.38,1312.15002,1220660000,1312.15002
2000-12-04,1315.18005,1380.32996,1310.22998,1369.89001,1177780000,1369.89001
2000-11-27,1341.77002,1362.50,1294.90002,1315.22998,951626000,1315.22998
2000-11-20,1367.71997,1367.71997,1321.89001,1341.77002,865242500,1341.77002
2000-11-13,1365.97998,1395.95996,1328.62,1367.71997,1068320000,1367.71997
2000-11-06,1428.76001,1438.45996,1365.96997,1365.97998,958920000,1365.97998
2000-10-30,1379.57996,1433.40002,1376.85999,1426.68994,1185020000,1426.68994
2000-10-23,1396.93005,1415.64001,1337.81006,1379.57996,1182220000,1379.57996
2000-10-16,1374.17004,1408.46997,1305.79004,1396.93005,1216780000,1396.93005
2000-10-09,1408.98999,1409.68994,1327.07996,1374.17004,1152120000,1374.17004
2000-10-02,1436.52002,1454.81995,1397.06006,1408.98999,1128580000,1408.98999
2000-09-25,1448.71997,1461.68994,1419.43994,1436.51001,1133400000,1436.51001
2000-09-18,1465.81006,1467.77002,1421.88,1448.71997,1076460000,1448.71997
2000-09-11,1494.50,1506.76001,1460.21997,1465.81006,1048240000,1465.81006
2000-09-05,1520.77002,1520.77002,1489.88,1494.50,945025000,1494.50
2000-08-28,1506.44995,1530.08997,1500.08997,1520.77002,834380000,1520.77002
2000-08-21,1491.71997,1513.46997,1489.52002,1506.44995,788820000,1506.44995
2000-08-14,1471.83997,1499.46997,1468.56006,1491.71997,870660000,1491.71997
2000-08-07,1462.93005,1490.32996,1453.06006,1471.83997,935460000,1471.83997
2000-07-31,1419.89001,1462.93005,1418.70996,1462.93005,987480000,1462.93005
2000-07-24,1480.18994,1485.88,1413.89001,1419.89001,1044380000,1419.89001
2000-07-17,1509.97998,1517.31995,1477.91003,1480.18994,951320000,1480.18994
2000-07-10,1478.90002,1509.98999,1470.47998,1509.97998,961560000,1509.97998
2000-07-03,1454.59998,1484.12,1439.56006,1478.90002,837550000,1478.90002
2000-06-26,1441.47998,1467.63,1434.63,1454.59998,1119440000,1454.59998
2000-06-19,1464.45996,1488.93005,1438.31006,1441.47998,966620000,1441.47998
2000-06-12,1456.94995,1483.62,1442.38,1464.45996,980380000,1464.45996
2000-06-05,1477.26001,1477.28003,1454.73999,1456.94995,856720000,1456.94995
2000-05-30,1378.02002,1483.22998,1378.02002,1477.26001,981800000,1477.26001
2000-05-22,1406.94995,1411.65002,1361.08997,1378.02002,919660000,1378.02002
2000-05-15,1420.95996,1470.40002,1401.73999,1406.94995,858440000,1406.94995
2000-05-08,1432.63,1432.63,1375.14001,1420.95996,900480000,1420.95996
2000-05-01,1452.43005,1481.51001,1398.35999,1432.63,940140000,1432.63
2000-04-24,1434.54004,1482.93994,1407.13,1452.43005,1007000000,1452.43005
2000-04-17,1356.56006,1447.68994,1346.50,1434.54004,1052925000,1434.54004
2000-04-10,1516.34998,1527.18994,1339.40002,1356.56006,1062540000,1356.56006
2000-04-03,1498.57996,1526.44995,1416.41003,1516.34998,1109412000,1516.34998
