Date,Open,High,Low,Close,Volume,Adj Close
1984-08-01,150.66,168.80,150.66,166.67999,112364300,166.67999
1984-07-02,153.16,153.87,147.25999,150.66,83290900,150.66
1984-06-01,150.55,155.64,148.53,153.17999,90649500,153.17999
1984-05-01,160.05,162.11,148.67999,150.55,91883600,150.55
1984-04-02,159.17999,160.69,154.12,160.05,89513500,160.05
1984-03-01,157.06,160.46001,153.77,159.17999,87568600,159.17999
1984-02-01,163.41,164.00,152.13,157.06,101281000,157.06
1984-01-03,164.92999,169.53999,162.03,163.41,110912800,163.41
1983-12-01,166.37,166.77,161.58,164.92999,91461900,164.92999
1983-11-01,163.55,168.07001,161.63,166.39999,92130400,166.39999
1983-10-03,165.99001,172.64999,162.86,163.55,89241900,163.55
1983-09-01,164.39999,170.41,163.95,166.07001,86222300,166.07001
1983-08-01,162.34,165.91,158.50,164.39999,77705600,164.39999
1983-07-01,168.11,170.72,161.50,162.56,84270500,162.56
1983-06-01,162.38,171.60001,160.80,167.64,93189500,167.64
1983-05-02,164.41,166.99001,160.28999,162.39,96525700,162.39
1983-04-04,152.92,164.42999,150.17,164.42999,94631000,164.42999
1983-03-01,148.07001,155.02,148.07001,152.96001,87064700,152.96001
1983-02-01,145.28999,150.88,141.89999,148.06,89431500,148.06
1983-01-03,140.64999,148.36,138.08,145.30,91654200,145.30
1982-12-01,138.56,143.67999,134.78999,140.64,78372200,140.64
1982-11-01,133.72,144.36,132.89,138.53,92881400,138.53
1982-10-01,120.40,140.39999,120.15,133.72,102066100,133.72
1982-09-01,119.52,126.43,117.84,120.42,76697600,120.42
1982-08-02,107.71,120.26,102.20,119.51,79960400,119.51
1982-07-01,109.52,112.39,105.57,107.09,56402800,107.09
1982-06-01,111.97,112.48,107.01,109.61,53445900,109.61
1982-05-03,115.96,119.92,111.66,111.88,53518000,111.88
1982-04-01,111.96,119.33,111.48,116.44,56413800,116.44
1982-03-01,113.11,114.80,104.46,111.96,57043000,111.96
1982-02-01,119.81,119.81,110.03,113.11,53475200,113.11
1982-01-04,122.55,123.72,113.63,120.40,52087000,120.40
1981-12-01,126.35,127.32,121.04,122.55,45465900,122.55
1981-11-02,122.35,126.97,119.13,126.35,51775000,126.35
1981-10-01,116.18,123.28,115.00,121.89,48051300,121.89
1981-09-01,122.79,124.58,110.19,116.18,47611400,116.18
1981-08-03,130.92,135.17999,122.29,122.79,45757600,122.79
1981-07-01,131.21001,131.78,125.96,130.92,45338600,130.92
1981-06-01,132.59,135.67,128.77,131.21001,51932700,131.21001
1981-05-01,132.81,134.92,128.78,132.59,47850500,132.59
1981-04-01,136.00,137.72,131.58,132.81,55782800,132.81
1981-03-02,131.27,138.38,128.56,136.00,55705000,136.00
1981-02-02,129.48,132.02,124.66,131.27,45764200,131.27
1981-01-02,135.75999,140.32001,128.57001,129.55,47460900,129.55
1980-12-01,140.52,140.66,125.32,135.75999,48493600,135.75999
1980-11-03,127.47,141.96001,127.23,140.52,56797200,140.52
1980-10-01,125.46,135.88,124.66,127.47,46604300,127.47
1980-09-02,122.38,132.17,121.79,125.46,52285700,125.46
1980-08-01,121.67,127.78,119.42,122.38,47579500,122.38
1980-07-01,114.24,123.93,113.54,121.67,48926300,121.67
1980-06-02,111.24,117.98,109.77,114.24,40931900,114.24
1980-05-01,106.29,112.72,103.50,111.24,38082800,111.24
1980-04-01,102.09,106.79,98.95,106.29,33570900,106.29
1980-03-03,113.66,114.34,94.23,102.09,43442300,102.09
1980-02-01,114.16,120.22,111.33,113.66,49767000,113.66
1980-01-02,107.94,117.17,103.26,114.16,55642700,114.16
1979-12-03,106.16,110.33,105.07,107.94,37087000,107.94
1979-11-01,101.82,107.89,99.42,106.16,32577600,106.16
1979-10-01,109.19,112.16,99.06,101.82,38509100,101.82
1979-09-04,109.32,111.58,105.38,109.32,39467800,109.32
1979-08-01,103.81,109.84,103.14,109.32,37018200,109.32
1979-07-02,102.91,105.17,100.35,103.81,34052300,103.81
1979-06-01,99.08,103.67,98.57,102.91,36685700,102.91
1979-05-01,101.76,102.57,97.49,99.08,29729000,99.08
1979-04-02,101.56,103.95,100.14,101.76,32354500,101.76
1979-03-01,96.28,103.31,95.98,101.59,30898600,101.59
1979-02-01,99.93,100.52,95.38,96.28,26357800,96.28
1979-01-02,96.11,102.59,95.22,99.93,29366300,99.93
1978-12-01,95.01,98.58,92.64,96.11,26123500,96.11
1978-11-01,94.13,97.41,91.77,94.70,25452800,94.70
1978-10-02,102.54,106.23,91.65,93.15,32957200,93.15
1978-09-01,103.29,108.05,100.66,102.54,34795000,102.54
1978-08-01,100.68,106.27,99.95,103.29,39078200,103.29
1978-07-03,95.53,101.18,93.59,100.68,28774000,100.68
1978-06-01,97.24,101.84,93.99,95.53,31108600,95.53
1978-05-01,96.83,100.32,94.57,97.24,36582700,97.24
1978-04-03,89.20,97.91,88.07,96.83,36422500,96.83
1978-03-01,87.04,91.35,86.45,89.21,23532200,89.21
1978-02-01,89.25,91.32,86.58,87.04,20439400,87.04
1978-01-03,95.10,95.15,88.02,89.25,21333800,89.25
1977-12-01,94.83,95.67,91.76,95.10,22596600,95.10
1977-11-01,92.19,97.11,90.01,94.83,24635700,94.83
1977-10-03,96.53,97.27,90.20,92.34,20501900,92.34
1977-09-01,96.77,98.43,94.44,96.53,19278000,96.53
1977-08-01,98.85,99.84,95.04,96.77,19683900,96.77
1977-07-01,100.48,102.57,97.71,98.85,24885700,98.85
1977-06-01,96.12,101.65,95.89,100.48,22934500,100.48
1977-05-02,98.44,100.93,95.52,96.12,21124700,96.12
1977-04-01,98.42,102.07,96.53,98.44,21069500,98.44
1977-03-01,99.82,102.70,97.80,98.42,19617300,98.42
1977-02-01,102.03,103.32,98.82,99.82,21824200,99.82
1977-01-03,107.46,107.97,100.91,102.03,24978000,102.03
1976-12-01,102.10,107.82,101.62,107.46,25169000,107.46
1976-11-01,102.90,103.78,98.18,102.10,19902500,102.10
1976-10-01,105.24,105.75,99.21,102.90,18020000,102.90
1976-09-01,102.91,108.72,102.60,105.24,20450000,105.24
1976-08-02,103.44,105.41,100.43,102.91,16461800,102.91
1976-07-01,104.28,106.78,102.31,103.44,19456600,103.44
1976-06-01,100.18,105.07,97.97,104.28,20048100,104.28
1976-05-03,101.64,103.99,98.26,100.18,18638500,100.18
1976-04-01,102.77,104.63,99.57,101.64,19370900,101.64
1976-03-01,99.71,104.39,98.23,102.77,23787800,102.77
1976-02-02,100.86,103.07,98.50,99.71,32793100,99.71
1976-01-02,90.19,101.99,89.81,100.86,32111400,100.86
1975-12-01,91.24,91.90,86.15,90.19,16633600,90.19
1975-11-03,89.04,92.33,87.63,91.24,17456800,91.24
1975-10-01,83.87,91.75,82.57,89.04,16454300,89.04
1975-09-02,86.88,87.42,81.57,83.87,13697100,83.87
1975-08-01,88.75,89.04,82.21,86.88,14140400,86.88
1975-07-01,95.19,96.58,87.68,88.75,20737200,88.75
1975-06-02,91.32,95.85,89.30,95.19,22210900,95.19
1975-05-01,87.30,93.51,86.94,91.15,22864700,91.15
1975-04-01,83.36,88.79,79.66,87.30,21336800,87.30
1975-03-03,81.59,87.08,80.08,83.36,23494000,83.36
1975-02-03,76.98,83.56,76.00,81.59,23221000,81.59
1975-01-02,68.65,78.69,68.65,76.98,20781300,76.98
1974-12-02,69.80,69.80,64.13,68.56,16005700,68.56
1974-11-01,73.90,77.41,66.85,69.97,14709500,69.97
1974-10-01,63.54,75.90,60.96,73.90,17214700,73.90
1974-09-03,72.15,73.01,62.52,63.54,14752500,63.54
1974-08-01,79.31,83.53,69.37,72.15,13469500,72.15
1974-07-01,86.00,86.89,78.96,79.31,12956800,79.31
1974-06-03,87.28,93.76,85.13,86.00,12867500,86.00
1974-05-01,90.31,93.59,85.87,87.28,12998100,87.28
1974-04-01,93.98,95.42,88.62,90.31,12630900,90.31
1974-03-01,96.22,101.05,93.44,93.98,15321400,93.98
1974-02-01,96.57,97.43,89.53,96.22,14236300,96.22
1974-01-02,97.55,100.94,91.62,96.57,17144000,96.57
1973-12-03,95.83,99.09,91.05,97.55,20392500,97.55
1973-11-01,108.29,109.20,94.88,95.96,19775200,95.96
1973-10-01,108.43,112.82,107.08,108.29,19164700,108.29
1973-09-04,104.25,110.45,102.13,108.43,18177300,108.43
1973-08-01,108.17,108.17,99.74,104.25,12390800,104.25
1973-07-02,104.10,111.04,100.44,108.22,15300400,108.22
1973-06-01,104.95,109.52,101.45,104.26,13308000,104.26
1973-05-01,106.97,112.25,101.36,104.95,15884000,104.95
1973-04-02,111.52,113.65,105.44,106.97,14640500,106.97
1973-03-01,111.68,115.61,107.41,111.52,16233600,111.52
1973-02-01,116.03,118.98,109.80,111.68,17691500,111.68
1973-01-02,118.06,121.74,114.97,116.03,19458000,116.03
1972-12-01,116.67,119.79,114.63,118.05,19593600,118.05
1972-11-01,111.58,117.91,111.32,116.67,21245500,116.67
1972-10-02,110.55,112.26,106.27,111.58,15125000,111.58
1972-09-01,111.09,112.12,107.35,110.55,13122000,110.55
1972-08-01,107.39,113.45,107.06,111.09,16055200,111.09
1972-07-03,107.14,110.27,104.43,107.39,15001000,107.39
1972-06-01,109.53,110.51,105.94,107.14,14880400,107.14
1972-05-01,107.67,111.48,103.83,109.53,15958100,109.53
1972-04-03,107.20,111.11,106.18,107.67,19107500,107.67
1972-03-01,106.57,109.75,105.86,107.20,19000400,107.20
1972-02-01,103.94,107.16,103.10,106.57,19829000,106.57
1972-01-03,102.09,105.00,100.87,103.94,18940000,103.94
1971-12-01,93.99,102.21,93.95,102.09,17805400,102.09
1971-11-01,94.23,96.08,89.34,93.99,14034700,93.99
1971-10-01,98.34,100.96,92.96,94.23,13894700,94.23
1971-09-01,99.03,102.25,96.97,98.34,12676600,98.34
1971-08-02,95.58,101.51,92.81,99.03,15043100,99.03
1971-07-01,99.16,101.52,95.08,95.58,13248000,95.58
1971-06-01,99.63,102.07,96.92,98.70,14500000,98.70
1971-05-03,103.95,104.42,98.68,99.63,15956000,99.63
1971-04-01,100.31,105.60,99.63,103.95,19955700,103.95
1971-03-01,96.75,102.03,96.11,100.31,17716900,100.31
1971-02-01,95.88,99.59,94.92,96.75,20444200,96.75
1971-01-04,92.15,96.49,90.64,95.88,18472500,95.88
1970-12-01,87.20,92.99,86.11,92.15,15846800,92.15
1970-11-02,83.25,87.60,82.23,87.20,12399500,87.20
1970-10-01,84.30,87.75,82.29,83.25,12358600,83.25
1970-09-01,81.52,84.99,79.95,84.30,15148500,84.30
1970-08-03,78.05,82.47,74.13,81.52,10925200,81.52
1970-07-01,72.72,79.03,70.69,78.05,10880900,78.05
1970-06-01,76.55,79.96,72.25,72.72,10713600,72.72
1970-05-01,81.52,82.32,68.61,76.55,12992800,76.55
1970-04-01,89.63,90.70,79.31,81.52,10590900,81.52
1970-03-02,89.50,91.07,86.19,89.63,10535700,89.63
1970-02-02,85.02,90.33,84.64,89.50,12698400,89.50
1970-01-02,92.06,94.25,84.42,85.02,11114700,85.02
1969-12-01,93.81,94.47,88.62,92.06,13260400,92.06
1969-11-03,97.12,99.23,92.24,93.81,11692100,93.81
1969-10-01,93.12,98.83,91.66,97.12,14052600,97.12
1969-09-02,95.51,96.62,91.77,93.12,10872800,93.12
1969-08-01,91.92,96.43,91.48,95.51,10025200,95.51
1969-07-01,97.71,100.33,88.04,91.83,11543300,91.83
1969-06-02,103.46,103.75,95.21,97.71,11608000,97.71
1969-05-01,103.69,106.74,102.29,103.46,12778500,103.46
1969-04-01,101.51,104.56,99.08,103.69,12203800,103.69
1969-03-03,98.13,102.35,97.06,101.51,10577000,101.51
1969-02-03,103.01,104.61,97.36,98.13,12026600,98.13
1969-01-02,103.86,104.87,96.63,103.01,12664500,103.01
1968-12-02,108.37,109.37,102.98,103.86,15589400,103.86
1968-11-01,103.41,109.09,101.85,108.37,15661100,108.37
1968-10-01,102.67,105.78,101.80,103.41,16102700,103.41
1968-09-03,98.86,103.63,98.31,102.67,14230000,102.67
1968-08-01,97.74,99.67,95.79,98.86,11231100,98.86
1968-07-01,99.58,103.67,96.84,97.74,14864700,97.74
1968-06-03,98.72,102.84,98.72,99.58,15842900,99.58
1968-05-01,97.46,100.19,95.80,98.68,13866800,98.68
1968-04-01,91.11,98.61,91.11,97.46,15490000,97.46
1968-03-01,89.36,91.09,86.99,90.20,9600400,90.20
1968-02-01,92.24,93.44,86.73,89.36,9583100,89.36
1968-01-02,96.47,97.84,91.27,92.24,12371800,92.24
1967-12-01,94.00,96.90,93.41,96.47,12220500,96.47
1967-11-01,93.30,95.51,90.09,94.00,11014500,94.00
1967-10-02,96.71,98.25,93.29,93.30,10763600,93.30
1967-09-01,93.64,98.31,93.00,96.71,10733500,96.71
1967-08-01,94.75,96.67,92.01,93.64,9419100,93.64
1967-07-03,90.64,95.51,90.12,94.75,11353000,94.75
1967-06-01,89.08,93.28,87.19,90.64,10020000,90.64
1967-05-01,94.01,95.25,88.71,89.08,10331300,89.08
1967-04-03,90.20,94.77,87.86,94.01,9942500,94.01
1967-03-01,86.78,91.72,86.67,90.20,10580400,90.20
1967-02-01,86.61,89.00,85.61,86.78,10153600,86.78
1967-01-03,80.33,88.17,79.43,86.61,10426100,86.61
1966-12-01,80.45,83.88,79.49,80.33,8400000,80.33
1966-11-01,80.20,83.01,78.89,80.45,7650500,80.45
1966-10-03,76.56,80.91,72.28,80.20,7241400,80.20
1966-09-01,77.10,80.81,75.03,76.56,6009500,76.56
1966-08-01,83.50,84.70,73.91,77.10,7440000,77.10
1966-07-01,84.74,88.19,83.05,83.60,6248000,83.60
1966-06-01,86.13,87.74,83.75,84.74,6713600,84.74
1966-05-02,91.06,91.75,83.18,86.13,8431400,86.13
1966-04-01,89.23,93.02,88.96,91.06,9669000,91.06
1966-03-01,91.22,91.65,86.69,89.23,8610800,89.23
1966-02-01,92.88,94.72,90.43,91.22,9247300,91.22
1966-01-03,92.43,94.64,91.63,92.88,9081400,92.88
1965-12-01,91.61,93.07,89.20,92.43,9013100,92.43
1965-11-01,92.42,93.30,90.81,91.61,7805000,91.61
1965-10-01,89.96,93.19,89.30,92.42,8158500,92.42
1965-09-01,87.17,91.13,86.69,89.96,7802300,89.96
1965-08-02,85.25,87.79,84.80,87.17,5192700,87.17
1965-07-01,84.12,86.47,83.30,85.25,4302300,85.25
1965-06-01,88.42,88.80,80.73,84.12,6140400,84.12
1965-05-03,89.11,90.68,87.24,88.42,5723000,88.42
1965-04-01,86.16,89.64,85.87,89.11,5919500,89.11
1965-03-01,87.43,87.93,85.65,86.16,5621700,86.16
1965-02-01,87.56,88.06,85.25,87.43,6214700,87.43
1965-01-04,84.75,88.19,83.77,87.56,5803500,87.56
1964-12-01,84.42,85.18,82.65,84.75,5021800,84.75
1964-11-02,84.86,86.80,84.10,84.42,5185700,84.42
1964-10-01,84.18,85.70,83.65,84.86,5030400,84.86
1964-09-01,81.83,84.80,81.57,84.18,5451900,84.18
1964-08-03,83.18,83.49,80.80,81.83,4077100,81.83
1964-07-01,81.69,84.33,81.46,83.18,4855000,83.18
1964-06-01,80.37,82.10,78.15,81.69,4568600,81.69
1964-05-01,79.46,81.81,79.46,80.37,5185500,80.37
1964-04-01,78.98,81.20,78.67,79.46,5871800,79.46
1964-03-02,77.80,79.89,77.50,78.98,5668000,78.98
1964-02-03,77.04,78.31,76.36,77.80,4899400,77.80
1964-01-02,75.02,77.78,74.82,77.04,5482700,77.04
1963-12-02,73.23,75.36,73.02,75.02,5018500,75.02
1963-11-01,74.01,74.44,69.48,73.23,5488800,73.23
1963-10-01,71.70,75.18,71.57,74.01,5538600,74.01
1963-09-03,72.50,73.87,71.28,71.70,5517500,71.70
1963-08-01,69.13,72.71,68.64,72.50,4373100,72.50
1963-07-01,69.37,70.48,67.54,69.13,3648600,69.13
1963-06-03,70.80,71.24,68.78,69.37,4680000,69.37
1963-05-01,69.80,71.14,69.03,70.80,4988600,70.80
1963-04-01,66.57,70.18,66.23,69.80,5284200,69.80
1963-03-01,64.29,67.01,63.80,66.57,3721400,66.57
1963-02-01,66.31,66.96,64.08,64.29,4379400,64.29
1963-01-02,63.10,66.59,62.32,66.20,4829000,66.20
1962-12-03,62.26,63.50,61.28,63.10,4314500,63.10
1962-11-01,56.52,62.78,55.90,62.26,5029500,62.26
1962-10-01,56.27,57.83,52.55,56.52,3555600,56.52
1962-09-04,59.12,59.54,55.53,56.27,3460000,56.27
1962-08-01,58.23,60.33,56.76,59.12,3618600,59.12
1962-07-02,54.75,58.67,54.47,58.23,3730900,58.23
1962-06-01,59.63,59.96,51.35,54.75,4994200,54.75
1962-05-01,65.24,66.93,53.13,59.63,5533600,59.63
1962-04-02,69.55,69.82,64.95,65.24,3469500,65.24
1962-03-01,69.96,71.44,69.16,69.55,3245000,69.55
1962-02-01,68.84,71.13,68.56,69.96,3640000,69.96
1962-01-02,71.55,71.96,67.55,68.84,3846800,68.84
1961-12-01,71.78,72.64,70.86,71.55,4387500,71.55
1961-11-01,68.73,71.85,68.73,71.32,4599000,71.32
1961-10-02,66.77,68.62,66.73,68.62,3469500,68.62
1961-09-01,68.19,68.46,65.77,66.73,3344000,66.73
1961-08-01,67.37,68.44,66.94,68.07,3670000,68.07
1961-07-03,65.21,66.76,64.41,66.76,3200500,66.76
1961-06-01,66.56,67.08,64.47,64.64,3430400,64.64
1961-05-01,65.17,67.39,65.17,66.56,4821900,66.56
1961-04-03,65.60,68.68,64.40,65.31,5273500,65.31
1961-03-01,63.43,65.06,63.38,65.06,5484500,65.06
1961-02-01,61.90,63.44,61.14,63.44,5187300,63.44
1961-01-03,57.57,61.97,57.57,61.78,4461900,61.78
1960-12-01,55.30,58.11,55.30,58.11,3934700,58.11
1960-11-01,53.94,56.43,53.94,55.54,3254500,55.54
1960-10-03,53.36,54.86,52.20,53.39,2706100,53.39
1960-09-01,57.09,57.09,52.48,53.52,3057600,53.52
1960-08-01,55.53,58.07,54.72,56.96,2976500,56.96
1960-07-01,57.06,57.38,54.17,55.51,2829500,55.51
1960-06-01,55.89,58.00,55.89,56.92,3610000,56.92
1960-05-02,54.13,55.83,54.13,55.83,3454200,55.83
1960-04-01,55.43,56.59,54.37,54.37,3007500,54.37
1960-03-01,56.01,56.01,53.47,55.34,2973900,55.34
1960-02-01,55.96,56.82,54.73,56.12,3174500,56.12
1960-01-04,59.91,60.39,55.61,55.61,3349000,55.61
1959-12-01,58.70,59.89,58.60,59.89,3455400,59.89
1959-11-02,57.41,58.28,56.22,58.28,3587800,58.28
1959-10-01,56.94,57.52,56.00,57.52,2949500,57.52
1959-09-01,58.87,58.92,55.14,56.88,2873800,56.88
1959-08-03,60.71,60.71,58.27,59.60,2532800,59.60
1959-07-01,58.97,60.62,58.91,60.51,3325900,60.51
1959-06-01,58.63,58.63,56.36,58.47,3068600,58.47
1959-05-01,57.65,58.68,56.88,58.68,3511400,58.68
1959-04-01,55.69,58.17,55.69,57.59,3606800,57.59
1959-03-02,55.73,56.67,55.44,55.44,4059500,55.44
1959-02-02,55.21,55.52,53.58,55.41,3688900,55.41
1959-01-02,55.44,56.04,54.89,55.45,4135200,55.45
1958-12-01,52.69,55.21,52.46,55.21,3805200,55.21
1958-11-03,51.56,53.24,51.02,52.48,4359400,52.48
1958-10-01,49.98,51.62,49.98,51.33,4301700,51.33
1958-09-02,48.00,50.06,47.97,50.06,3623800,50.06
1958-08-01,47.49,48.16,47.22,47.75,3074200,47.75
1958-07-01,45.28,47.19,45.11,47.19,3357700,47.19
1958-06-02,44.31,45.34,44.31,45.24,2830000,45.24
1958-05-01,43.54,44.09,43.12,44.09,2688000,44.09
1958-04-01,41.93,43.44,41.33,43.44,2531900,43.44
1958-03-03,41.13,42.58,41.13,42.10,2320400,42.10
1958-02-03,42.04,42.46,40.61,40.84,2088500,40.84
1958-01-02,40.33,41.88,40.33,41.70,2357200,41.70
1957-12-02,41.36,41.54,39.38,39.99,2833800,39.99
1957-11-01,40.44,41.72,39.44,41.72,2681000,41.72
1957-10-01,42.76,43.14,38.98,41.06,2875200,41.06
1957-09-03,45.44,45.44,42.42,42.42,1920500,42.42
1957-08-01,47.79,47.79,43.89,45.22,1954000,45.22
1957-07-01,47.43,49.13,47.43,47.91,2275400,47.91
1957-06-03,47.37,48.24,46.78,47.37,2262000,47.37
1957-05-01,46.02,47.43,46.02,47.43,2482200,47.43
1957-04-01,44.14,45.74,44.14,45.74,2404200,45.74
1957-03-01,43.74,44.23,43.74,44.11,1774700,44.11
1957-02-01,44.62,44.62,42.39,43.26,2060500,43.26
1957-01-02,46.20,46.66,44.40,44.72,2275400,44.72
1956-12-03,45.98,47.04,45.84,46.67,2632100,46.67
1956-11-01,46.52,47.60,44.38,45.08,2292500,45.08
1956-10-01,44.70,47.00,44.70,45.58,1851300,45.58
1956-09-04,47.89,48.10,45.35,45.35,2049400,45.35
1956-08-01,49.62,49.64,46.94,47.51,2003000,47.51
1956-07-02,46.93,49.48,46.93,49.39,2293800,49.39
1956-06-01,45.58,47.13,45.14,46.97,1855200,46.97
1956-05-01,48.16,48.51,44.10,45.20,2510400,45.20
1956-04-02,48.70,48.85,47.09,48.38,2706100,48.38
1956-03-01,45.54,48.87,45.54,48.48,3037600,48.48
1956-02-01,44.03,45.43,43.42,45.34,2513500,45.34
1956-01-03,45.16,45.16,43.11,43.82,2336100,43.82
1955-12-01,45.35,45.89,44.95,45.48,2562300,45.48
1955-11-01,42.28,46.41,42.28,45.51,2463000,45.51
1955-10-03,42.49,42.99,40.80,42.34,2092800,42.34
1955-09-01,43.37,45.63,42.61,43.67,2962800,43.67
1955-08-01,42.93,43.18,41.74,43.18,1897800,43.18
1955-07-01,41.19,43.76,41.19,43.52,2527000,43.52
1955-06-01,37.96,41.03,37.96,41.03,2749500,41.03
1955-05-02,38.04,38.04,36.97,37.91,2259000,37.91
1955-04-01,36.95,38.32,36.83,37.96,2801000,37.96
1955-03-01,36.83,37.52,34.96,36.58,2976500,36.58
1955-02-01,36.72,37.15,36.44,36.76,3338400,36.76
1955-01-03,36.75,36.75,34.58,36.63,3721400,36.63
1954-12-01,33.99,35.98,33.99,35.98,3650900,35.98
1954-11-01,31.79,34.55,31.79,34.24,3322500,34.24
1954-10-01,32.29,32.76,31.68,31.68,2193800,31.68
1954-09-01,30.04,32.69,30.04,32.31,2050400,32.31
1954-08-02,30.99,31.21,29.83,29.83,2706300,29.83
1954-07-01,29.21,30.88,29.21,30.88,2601900,30.88
1954-06-01,29.19,29.43,28.15,29.21,2008100,29.21
1954-05-03,28.21,29.19,28.21,29.19,2192000,29.19
1954-04-01,27.17,28.26,27.01,28.26,2188000,28.26
1954-03-01,26.25,26.94,26.25,26.94,2032100,26.94
1954-02-01,25.99,26.30,25.81,26.15,1851000,26.15
1954-01-04,24.95,26.09,24.80,26.08,1768500,26.08
1953-12-01,24.78,24.99,24.55,24.81,1756300,24.81
1953-11-02,24.66,24.76,24.25,24.76,1588800,24.76
1953-10-01,23.49,24.58,23.39,24.54,1290900,24.54
1953-09-01,23.42,23.65,22.71,23.35,1337600,23.35
1953-08-03,24.84,24.84,23.32,23.32,1241900,23.32
1953-07-01,24.24,24.75,24.07,24.75,1024300,24.75
1953-06-01,24.15,24.22,23.54,24.14,1222700,24.14
1953-05-01,24.73,25.06,24.46,24.54,1269000,24.54
1953-04-01,25.25,25.25,24.19,24.62,1690900,24.62
1953-03-02,25.93,26.33,25.29,25.29,2074000,25.29
1953-02-02,26.51,26.54,25.48,25.90,1786600,25.90
1953-01-02,26.54,26.66,25.86,26.38,1705700,26.38
1952-12-01,25.68,26.59,25.61,26.57,1933100,26.57
1952-11-03,24.60,25.66,24.60,25.66,1904100,25.66
1952-10-01,24.48,24.58,23.80,24.52,1259000,24.52
1952-09-02,25.15,25.25,24.45,24.54,1200900,24.54
1952-08-01,25.45,25.55,24.83,25.03,1037100,25.03
1952-07-01,25.12,25.40,24.81,25.40,1151300,25.40
1952-06-02,23.80,24.96,23.78,24.96,1281400,24.96
1952-05-01,23.17,23.94,23.17,23.86,1121400,23.86
1952-04-01,24.18,24.18,23.32,23.32,1336100,23.32
1952-03-03,23.29,24.37,23.29,24.37,1345700,24.37
1952-02-01,24.30,24.30,23.09,23.26,1377800,23.26
1952-01-02,23.80,24.66,23.74,24.14,1651300,24.14
1951-12-03,23.01,23.77,23.01,23.77,1450000,23.77
1951-11-01,23.10,23.10,22.40,22.88,1321500,22.88
1951-10-01,23.47,23.85,22.66,22.94,1851800,22.94
1951-09-04,23.28,23.71,23.26,23.26,1990000,23.26
1951-08-01,22.51,23.28,22.51,23.28,1528600,23.28
1951-07-02,21.10,22.63,21.10,22.40,1406600,22.40
1951-06-01,21.48,22.05,20.96,20.96,1807100,20.96
1951-05-01,22.53,22.81,21.03,21.52,1699500,21.52
1951-04-02,21.32,22.43,21.26,22.43,1597100,22.43
1951-03-01,21.85,21.95,21.25,21.48,1599000,21.48
1951-02-01,21.77,22.20,21.76,21.80,2161100,21.80
1951-01-02,20.77,21.74,20.69,21.66,3080000,21.66
1950-12-01,19.66,20.43,19.00,20.43,2935500,20.43
1950-11-01,19.56,20.32,19.36,19.51,2146000,19.51
1950-10-02,19.69,20.12,19.53,19.53,2247600,19.53
1950-09-01,18.55,19.45,18.54,19.45,2019500,19.45
1950-08-01,18.02,18.82,17.95,18.42,1740800,18.42
1950-07-03,17.64,17.91,16.68,17.84,2308000,17.84
1950-06-01,18.77,19.40,17.44,17.69,2196300,17.69
1950-05-01,18.22,18.78,18.11,18.78,1989000,18.78
1950-04-03,17.53,18.05,17.53,17.96,2358900,17.96
1950-03-01,17.24,17.56,17.07,17.29,1710000,17.29
1950-02-01,17.05,17.32,16.99,17.22,1750500,17.22
1950-01-03,16.66,17.09,16.66,17.05,1926600,17.05
